地址,名称,维度,经度,类型
南瑞路西150米,南京邮电大学三牌楼校区行政办公楼(南2门),32.081663,118.771285,大学
健康路与铁医路交叉口东100米,东南大学丁家桥校区后勤楼(南门),32.074695,118.776688,大学
中山路321号,南京大学医学院附属鼓楼医院急诊(东1门),32.055293,118.783737,大学
两江南路与中央大道交叉口西100米,东南大学九龙湖校区行政楼(北门),31.882122,118.818163,大学
中山北路与鼓楼二条巷交叉口西南100米,南京大学医学院附属鼓楼医院北院门诊部(东门),32.063245,118.778381,大学
西康路18-3附近,南京师范大学课程与教学研究所(东北门),32.054340,118.763686,大学
丁家桥与铁医路交叉口东北150米,南京工业大学丁家桥校区化工实验楼(北门),32.075481,118.778481,大学
宁海路122号附近,南京师范大学随园校区教育科学研究院(西门),32.051578,118.767795,大学
江宁开发区苏源大道79号附近,东南大学九龙湖校区机械楼(西南门),31.885486,118.815536,大学
求真路与金川河路交叉口东50米,东南大学丁家桥校区生理学与药理学系(南门),32.074142,118.775480,大学
汉口西路南100米,南京师范大学随园校区北大楼(南门),32.054023,118.768016,大学
内环北线40号附近,南京工业大学虹桥校区筑意4号楼(东南门),32.075131,118.767980,大学
永庆村16号,江苏省人民医院南京医科大学第一附属医院(北门),32.046076,118.774123,大学
龙山北路北100米,南京信息工程大学滨江办公区(东南门),32.197890,118.708542,大学
两江北路,东南大学九龙湖校区土木交通实验楼(北门),31.890923,118.821492,大学
北东瓜市与宁海路交叉口西100米,南京师范大学随园校区国际文化教育学院(西北2门),32.053479,118.770811,大学
金银街16号,南京大学-约翰斯·霍普金斯大学中美文化研究中心(东门),32.058456,118.775867,大学
宁海路122号南京师范大学随园校区,南京师范大学随园校区田家炳楼北楼(北门),32.052226,118.767856,大学
宁海路122号附近,南京师范大学随园校区教育科学学院(西南门),32.051716,118.767694,大学
两江东路附近,东南大学九龙湖校区教学楼7(东门),31.888390,118.823164,大学
三江东路与南工路交叉口东北200米,东南大学九龙湖校区教学楼3(东门),31.887645,118.823223,大学
学府路8号南京大学浦口校区,南京大学浦口校区思源图书馆(南门),32.178061,118.707334,大学
平泰街与静淮街交叉口西100米,南京航空航天大学将军路校区教学楼C(东门),31.937962,118.797876,大学
静淮街34附近,南京航空航天大学将军路校区艺术学院(南门),31.939827,118.797448,大学
宁海路122号南京师范大学随园校区28号楼,南京师范大学随园校区体育科学学院(东北门),32.052601,118.765774,大学
宁海路122号南京师范大学随园校区,南京师范大学随园校区新传大楼26号楼(西北门),32.052400,118.768684,大学
中山北路262号,南京医科大学第二附属医院东院(西南1门),32.082994,118.756678,大学
静淮街,南京航空航天大学将军路校区图书馆(东门),31.938390,118.796167,大学
砚南路与砚西路交叉口西北150米,南京航空航天大学将军路校区理学院(东门),31.934837,118.788843,大学
萨家湾55号附近,南京医科大学第二附属医院消毒供应中心(西门),32.083414,118.757792,大学
姜家园121号,南京医科大学第二附属医院2号楼(南门),32.080857,118.745441,大学
将军大道29号南京航空航天大学将军路校区自动化学院附近,南京航空航天大学将军路校区自动化学院(东门),31.937105,118.798072,大学
博园路与慧园路交叉口西南150米,南京航空航天大学将军路校区综合楼(西南门),31.941101,118.789208,大学
苏源大道79东南大学九龙湖校区内东南大学九龙湖校区经济管理学院附近,东南大学九龙湖校区经管楼(南门),31.889007,118.817451,大学
将军路29号南京航空航天大学将军路校区南京航空航天大学将军路校区研究生院附近,南京航空航天大学将军路校区行政楼(东门),31.935933,118.788401,大学
中山北路309号,南京医科大学第二附属医院肾脏病门诊(东北门),32.082772,118.756267,大学
文昌路与真知路交叉口东北100米,东南大学成贤学院物理实验楼(南门),32.152944,118.702093,大学
砚东路与砚西路交叉口北150米,南京航空航天大学将军路校区艺术中心(南门),31.939902,118.788435,大学
两江东路与南工北路交叉口西200米,东南大学九龙湖校区教学楼6(西门),31.888357,118.823494,大学
三江东路与南工路交叉口东北200米,东南大学九龙湖校区教学楼5(东门),31.887996,118.823213,大学
三江东路与南工路交叉口东北150米,东南大学九龙湖校区教学楼1(东门),31.887224,118.823230,大学
S55(南京机场高速),南京航空航天大学将军路校区电气工程系(西2门),31.937298,118.795735,大学
中山北路262号,南京医科大学第二附属医院东院妇产科楼(东北门),32.083225,118.757006,大学
博园路与怡园路交叉口东南150米,南京航空航天大学将军路校区注册中心(西南门),31.941052,118.787748,大学
三江西路与南工路交叉口西100米,东南大学九龙湖校区纪忠楼(南门),31.886577,118.815432,大学
允泰街与静淮街交叉口西南150米,南京航空航天大学将军路校区学生发展中心(东北门),31.940448,118.797238,大学
将军大道东200米,南京航空航天大学将军路校区6号教学楼(东门),31.936380,118.789294,大学
中山北路262号,南京医科大学第二附属医院东院1号楼(东南门),32.083300,118.756343,大学
双门楼3号2幢附近,南京医科大学第二附属医院东院血液净化中心(南门),32.082100,118.755361,大学
中山北路262号,南京医科大学第二附属医院东院影像科(西南门),32.083498,118.756899,大学
将军路29号南京航空航天大学将军路校区南京航空航天大学将军路校区1号教学楼附近,南京航空航天大学将军路校区1号教学楼(西南门),31.937182,118.790575,大学
将军路29号南京航空航天大学将军路校区南京航空航天大学将军路校区电工电子实验教学中心附近,南京航空航天大学将军路校区3号教学楼(西北门),31.936468,118.790103,大学
怡园路与砚东路交叉口南200米,南京航空航天大学将军路校区5号教学楼(东北门),31.937496,118.788942,大学
苏源大道79东南大学九龙湖校区东南大学九龙湖校区人文学院附近,东南大学九龙湖校区文科楼A楼(南门),31.888785,118.816307,大学
苏源大道79东南大学九龙湖校区内附近,东南大学九龙湖校区计算机楼(东门),31.883630,118.818711,大学
苏源大道99号,东南大学九龙湖校区化学化工楼(西门),31.889644,118.819724,大学
弘景大道3666号中国传媒大学南广学院内中国传媒大学远程与继续教育南广分院附近,中国传媒大学远程与继续教育南广分院(南门),31.882512,118.889381,大学
三江东路与三江西路交叉口东北150米,东南大学九龙湖校区材料学院A楼(东门),31.889608,118.821256,大学
三江西路与中央大道交叉口东南100米,东南大学九龙湖校区外国语学院(北门),31.888090,118.819203,大学
两江北路与中央大道交叉口东南150米,东南大学九龙湖校区材料学院B楼(西门),31.890358,118.819572,大学
苏源大道79东南大学九龙湖校区东南大学九龙湖校区机电综合工程训练中心机电动力实践分中心附近,东南大学九龙湖校区常州科技楼(东门),31.884108,118.815514,大学
中山北路262,南京医科大学第二附属医院东院耳鼻喉头颈外科四十病区(西南门),32.083428,118.757050,大学
明因路与110乡道交叉口北50米,南京理工大学华浦水处理有限责任公司(南门),31.946536,118.539149,大学
点将台路40号南京农业大学浦口校区,南京农业大学浦口校区机加工实习部Ⅱ(南门),32.131158,118.700654,大学
建宁路200号中国人民解放军第二军医大学长征医院南京分院,中国人民解放军第二军医大学长征医院南京分院门诊部(西南门),32.092239,118.749479,大学
江北大道快速路与江北大道快速路入口交叉口西北150米,南京农业大学浦口校区机加工实习部Ⅰ(北门),32.130932,118.700920,大学
浦珠南路30号南京工业大学江浦校区-工大图书馆附近,南京工业大学江浦校区逸夫图书馆(东南门),32.082171,118.641330,大学
建宁路198号附近,中国人民解放军第二军医大学上海长征医院南京分院肝病门诊(东南门),32.092050,118.750103,大学
中大路与真知路交叉口西南50米,中共东南大学成贤学院委员会(东门),32.151928,118.703981,大学
文昌路与真知路交叉口东北150米,东南大学成贤学院土木与交通工程学院(东门),32.152922,118.702277,大学
凤滨路109号附近,南京医科大学第二附属医院协作医院(西门),32.202236,118.744009,大学
浦珠南路30号,南京工业大学江浦校区明德楼(东南门),32.073568,118.641817,大学
旭东路西200米,东南大学附属中大医院江北院区感染科(西北门),32.219907,118.748262,大学
浦珠南路30号南京工业大学附近,南京工业大学机械与动力工程学院(东南门),32.077290,118.642700,大学
健民路211号附近,东南大学附属中大医院江北院区急诊中心(东南门),32.220863,118.747805,大学
健民路211号中大医院(江北院区)附近,东南大学附属中大医院江北院区住院部(东南门),32.220755,118.747717,大学
健民路西100米,东南大学附属中大医院江北院区门诊部(东南门),32.220906,118.747849,大学
点将台路40号南京农业大学浦口校区,南京农业大学浦口校区机械工程实习分中心(南门),32.131156,118.700838,大学
旭东路西150米,东南大学附属中大医院江北院区发热门诊(西南门),32.219722,118.748208,大学
九村西路与纬三路交叉口北200米,东南大学医学院附属南京江北人民医院住院楼(南门),32.235211,118.757899,大学
健民路211号东南大学附属中大医院江北院区附近,东南大学附属中大医院江北院区高压氧治疗中心(东南门),32.220451,118.747134,大学
九村西路与纬三路交叉口北200米,东南大学医学院附属南京江北人民医院行政楼(西南门),32.234871,118.758349,大学
龙山北路北200米,南京信息工程大学滨江学院滨江楼(东南门),32.199193,118.708893,大学
盘城新街与龙山北路交叉口东北200米,南京信息工程大学文德楼南区(东门),32.203195,118.721630,大学
